date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,lag1,lag2,lag3,lag4,lag5,return,return1,return2,return3,return4,return5,EWMA_5,Rate of Change,CCI,ForceIndex,direction
2013-11-19,-0.206911366707,-0.21994823206,-0.215083276505,-0.209638088623,-0.139024574434,-0.0277646370016,-0.0487838871299,-0.235484377711,-0.244125820762,-0.247793891229,-0.166614913607,-0.210643126935,-0.229834035558,-0.209563314946,-0.233095837607,-0.246866004298,-0.251501801397,-0.235226054954,-0.0486040558983,0.211029357871,0.125795367077,0.0424094309157,-0.147424494072,0.0632889205493,-0.230581226532,0.0739119304904,0.284382366141,0.00237116575094,-1.0
2013-11-20,-0.206657093384,-0.21764907912,-0.211199640489,-0.209219722571,-0.148793263173,0.0173847255035,0.0301294375791,-0.226958837566,-0.241850616845,-0.246582898495,-0.162037250724,-0.208896917013,-0.229498138951,-0.214687620686,-0.209167411363,-0.232713553447,-0.246486165223,-0.251108341631,0.0299840622248,-0.048600873875,0.211105471281,0.125845027277,0.042284716003,-0.147440385722,-0.225674378765,0.151031567231,0.206530786219,0.00922134753968,1.0
2013-11-21,-0.211601936682,-0.223794461376,-0.215748762806,-0.216563435085,-0.125103613298,-0.0248817181806,-0.0436092428867,-0.220381448968,-0.239634144344,-0.245760236765,-0.150854699733,-0.202153161593,-0.227321350641,-0.210803984669,-0.214291717102,-0.208785127203,-0.232333714373,-0.246092705458,-0.0436670823908,0.0299872442481,-0.0485247604649,0.211155131482,0.125720312364,0.042268824353,-0.22396136776,0.113741519737,0.0137244370157,0.008191611513,-1.0
2013-11-22,-0.210741529099,-0.222685815285,-0.219430365262,-0.213224306191,-0.144630257737,-0.0205335585537,-0.0364941070522,-0.217436931227,-0.236760773741,-0.245219906673,-0.155045387787,-0.197803155762,-0.226831448588,-0.215353106987,-0.210408081086,-0.213909432942,-0.208405288128,-0.231940254607,-0.0363063322578,-0.0436639003675,0.0300633576582,-0.0484751002647,0.211030416569,0.125704420714,-0.224079174298,0.0452498014477,-0.245258516979,-0.00110069735402,-1.0
2013-11-25,-0.219683827845,-0.222730578097,-0.222287303462,-0.217246360727,-0.158240095968,-0.0164001986261,-0.0293789712178,-0.219947798976,-0.234438967725,-0.244842242273,-0.171192110003,-0.193618618674,-0.226453499213,-0.219034709443,-0.214957203403,-0.210025796925,-0.213529593868,-0.208011828363,-0.029202483662,-0.0363031502345,-0.0435877869575,0.0301130178584,-0.0485998151773,0.211014524919,-0.225134881679,-0.0525433320491,-0.345086013122,-0.0112004859954,-1.0
2013-11-26,-0.219064964765,-0.228810655703,-0.222658616656,-0.217332779367,-0.168934518578,-0.00394181606788,-0.00738673318419,-0.221490981911,-0.232925676231,-0.244586243809,-0.178352174433,-0.19228599981,-0.231951977026,-0.221891647643,-0.21863880586,-0.214574919243,-0.209645957851,-0.213136134102,-0.00731560804326,-0.0291993016387,-0.0362270368244,-0.0435381267572,0.0299883029458,-0.0486157068273,-0.225965564765,-0.0356847119246,-0.339656621299,-0.00924882819771,-1.0
2013-11-27,-0.219508655044,-0.221518609625,-0.214373710155,-0.216282028539,-0.144179334842,0.0394446546196,0.0689392694031,-0.222137559973,-0.228892041006,-0.24446924451,-0.177247658023,-0.189118621241,-0.233904294106,-0.222262960837,-0.22149574406,-0.218256521699,-0.214195080169,-0.209252498086,0.069285443474,-0.00731242601995,-0.0291231882287,-0.0361773766242,-0.0436628416699,0.0299724112958,-0.223685831562,-0.0197295045102,0.261778488162,-0.00813576307772,1.0
2013-11-28,-0.209571689976,-0.209944663299,-0.206705924344,-0.205844715903,-0.120564312172,0.03635153895,0.0631177946295,-0.220295404829,-0.224581985102,-0.243372251092,-0.176161006428,-0.182279483063,-0.232988098524,-0.213978054335,-0.221867057253,-0.221113459899,-0.217876682625,-0.213801620403,0.0630636450882,0.0692886254973,-0.0072363126099,-0.0290735280284,-0.0363020915369,-0.0436787333199,-0.219543796872,0.0243614621279,0.442887858723,-0.00250667122947,1.0
2013-11-29,-0.202441732669,-0.214286349496,-0.206885305656,-0.201117585098,-0.164911350015,-0.00297982027182,-0.00544624159299,-0.217740267994,-0.221766388337,-0.242472589824,-0.18101604483,-0.187321780858,-0.233132870286,-0.206310268525,-0.213582150752,-0.221484773093,-0.220733620825,-0.21748322286,-0.00558487545696,0.0630668271116,0.0693647389074,-0.00718665240965,-0.0291982429411,-0.0363179831869,-0.216843922965,0.0372486182931,0.270814232304,-0.002743228632,-1.0
2013-12-02,-0.208111209475,-0.208624160336,-0.213055288122,-0.212155460485,-0.076005121605,-0.0330057496641,-0.0578395145555,-0.215859767092,-0.222089411115,-0.241833926989,-0.161330026294,-0.185348894975,-0.225286542254,-0.206489649837,-0.205914364942,-0.213199866592,-0.221104934019,-0.22034016106,-0.0574787051841,-0.00558169343365,0.0631429405216,0.0694143991076,-0.00731136732231,-0.0292141345911,-0.21715408466,0.0253437136216,0.0583806909921,-0.000992397958199,-1.0
2013-12-03,-0.212134728697,-0.213692169152,-0.205709837673,-0.209142975332,-0.145467692995,0.0347359383547,0.0598836419775,-0.21240771363,-0.221112043776,-0.240850266224,-0.155712363409,-0.186208665381,-0.223856041615,-0.212659632303,-0.206093746254,-0.205532080781,-0.212820027517,-0.220711474253,0.0601286816193,-0.0574755231608,-0.0055055800236,0.0631926007219,0.069289684195,-0.00732725897231,-0.214848870457,0.0535188683016,0.0495779624303,-0.000156254584678,1.0
2013-12-04,-0.203306080125,-0.201947449631,-0.195806826026,-0.200397845739,-0.102138302199,0.047554877551,0.0812290494807,-0.2086258243,-0.219506824852,-0.238823945049,-0.145648268973,-0.179983022575,-0.219361055179,-0.205314181854,-0.21226372872,-0.205711462093,-0.205152241707,-0.212426567752,0.0816184167245,0.0601318636426,-0.0573994097507,-0.00545591982335,0.0630678858092,0.069273792545,-0.209925489038,0.0586638102973,0.445665506588,0.00326730019032,1.0
2013-12-05,-0.19220503421,-0.203447617031,-0.197930627294,-0.192323162564,-0.140468198972,-0.0127255894849,-0.0222638353834,-0.206838226129,-0.217648805492,-0.23669662448,-0.150413009128,-0.182033274472,-0.216714589497,-0.195411170207,-0.204918278271,-0.211881444559,-0.205331623019,-0.204758781942,-0.0221597422806,0.0816215987478,0.0602079770526,-0.0573497495505,-0.00558063473601,0.0630519941592,-0.207369553543,0.0230102471339,0.306212449909,-0.00323984821502,-1.0
2013-12-06,-0.196269164427,-0.206799922439,-0.202800860526,-0.196988209219,-0.158287195938,-0.0264911816416,-0.0461965650083,-0.206006466115,-0.215914952003,-0.234290972247,-0.148827269959,-0.183855657715,-0.21528937134,-0.197534971475,-0.195015266624,-0.20453599411,-0.211501605485,-0.204938163254,-0.0457196403558,-0.0221565602573,0.0816977121578,0.0602576372529,-0.0574744644631,-0.00559652638601,-0.207331100748,0.00626274146315,0.0589483464309,-0.00542956545977,-1.0
2013-12-09,-0.197182911825,-0.207371721376,-0.203234008234,-0.196889311353,-0.172040368808,-0.00425174134827,-0.00803356371459,-0.204005939874,-0.213928298078,-0.232041319078,-0.171816900236,-0.185697167547,-0.213968238588,-0.202405204707,-0.197139067891,-0.194632982463,-0.204156155036,-0.21110814572,-0.00776307925936,-0.0457164583325,-0.0220804468472,0.0817473723581,0.0601329223402,-0.0574903561131,-0.207453590656,0.0270462000742,-0.0407613511869,-0.00388040339815,-1.0
2013-12-10,-0.198333960786,-0.208073209832,-0.202484035171,-0.197330451992,-0.15701574263,0.00167826463543,0.00231572477182,-0.203348762171,-0.211824500518,-0.230152663743,-0.174581358071,-0.184106724855,-0.212320049328,-0.202838352415,-0.202009301124,-0.196756783731,-0.194253143389,-0.203762695271,0.00243364596506,-0.00775989723604,-0.0456403449225,-0.022030786647,0.0816226574454,0.0601170306902,-0.207278779821,0.00317768350689,-0.251072108974,-0.00571718041414,1.0
2013-12-11,-0.203100297543,-0.216092804906,-0.214899609632,-0.210990212759,-0.155273437153,-0.0643097372671,-0.110879618048,-0.207237894921,-0.211879401622,-0.228075009543,-0.187301241061,-0.185587123012,-0.211368833303,-0.202088379352,-0.202442448831,-0.201627016963,-0.196376944657,-0.193859683624,-0.110950706277,0.00243682798837,-0.007683783826,-0.0455906847222,-0.0221555015596,0.0816067657954,-0.211408027454,-0.0755257597915,-0.503363808721,-0.013775164532,-1.0
2013-12-12,-0.213324873318,-0.221364392539,-0.215740803908,-0.210357827982,-0.182824374799,-0.00629694134214,-0.0112677163666,-0.210865465958,-0.212821338597,-0.226316686759,-0.19744077681,-0.193895112193,-0.212197055494,-0.214503953813,-0.201692475769,-0.202060164671,-0.201247177889,-0.195983484891,-0.0113972592851,-0.110947524254,0.00251294139842,-0.00763412362575,-0.0457153996349,-0.0221713932096,-0.214448521024,-0.0711876679595,-0.37228333183,-0.0116134930003,-1.0
2013-12-13,-0.218812509846,-0.223525577907,-0.216774236176,-0.215512684257,-0.180744347413,-0.00726047142176,-0.0132082079578,-0.213711781149,-0.213852649463,-0.225385025682,-0.202816736414,-0.196007868999,-0.216231484437,-0.215345148089,-0.21410805023,-0.201310191608,-0.201680325597,-0.200853718124,-0.0130909049458,-0.0113940772618,-0.110871410844,0.00256260159867,-0.0077588385384,-0.0457312912849,-0.216828920354,-0.0579655779057,-0.319259698916,-0.0106911281663,-1.0
2013-12-16,-0.212745408965,-0.224606630483,-0.228625647228,-0.221382912162,-0.160642219039,-0.0614820526544,-0.108292295927,-0.218883782136,-0.215476062358,-0.226401352918,-0.200088162722,-0.207301852014,-0.221487252024,-0.216378580357,-0.214949244505,-0.213725766069,-0.200930352534,-0.201286865831,-0.108072030055,-0.0130877229225,-0.0113179638518,-0.110821750643,0.00243788668601,-0.00777473018841,-0.222468707386,-0.0985801074162,-0.362734886522,-0.0155832223197,-1.0
2013-12-17,-0.224693224442,-0.236701174448,-0.232160316187,-0.226451661778,-0.185381352393,-0.0197971024419,-0.0358472765218,-0.224928382929,-0.218234204479,-0.227331014007,-0.206878532925,-0.212627934842,-0.224975189813,-0.228229991409,-0.215982676774,-0.214566960345,-0.213345926995,-0.200536892769,-0.0355687114204,-0.108068848031,-0.0130116095125,-0.0112683036515,-0.110946465556,0.00242199503601,-0.227437322888,-0.113704396827,-0.443162645804,-0.0145145569902,-1.0
2013-12-18,-0.228497323061,-0.238143088874,-0.231900121451,-0.226680031613,-0.198396060185,-0.000776589070628,-0.00156525841058,-0.228391036031,-0.221997802877,-0.228458007245,-0.217201546495,-0.22547258,-0.228707361844,-0.231764660368,-0.227834087825,-0.215600392613,-0.214187121271,-0.21295246723,-0.00169845213264,-0.0355655293971,-0.107992734621,-0.0129619493122,-0.0113930185642,-0.110962357206,-0.230660752994,-0.0697085428902,-0.313451618425,-0.0104818398135,1.0
2013-12-19,-0.225617579189,-0.237404809066,-0.239496583292,-0.232687842985,-0.185977958163,-0.040155511083,-0.0720697862243,-0.233229771856,-0.226332117408,-0.229750999487,-0.217956474688,-0.231545406962,-0.233287618221,-0.231504465632,-0.231368756784,-0.227451803665,-0.215220553539,-0.213793661505,-0.0721167879409,-0.00169527010932,-0.035489415987,-0.107943074421,-0.0130866642249,-0.0114089102142,-0.235407485211,-0.0941969923372,-0.335050007198,-0.0129394600347,-1.0
2013-12-20,-0.235059029498,-0.24725140139,-0.256110476344,-0.249253391523,-0.159685503199,-0.0853524363787,-0.154864094116,-0.241242164706,-0.231890854248,-0.231747987505,-0.212915252255,-0.231731997227,-0.234420392367,-0.239100927473,-0.231108562048,-0.230986472624,-0.227071964591,-0.214827093774,-0.154522365083,-0.0721136059176,-0.00161915669928,-0.0354397557868,-0.108067789334,-0.0131025558749,-0.244253463192,-0.150715591398,-0.481895063178,-0.0205011804587,-1.0
2013-12-23,-0.250591826059,-0.260468694797,-0.254131159683,-0.255031585136,-0.189843628901,0.00783994743765,0.013958674319,-0.246437235499,-0.237198067423,-0.233481977101,-0.219905702489,-0.234107666091,-0.236798278874,-0.255714820525,-0.23870502389,-0.230726277888,-0.23060663355,-0.226678504825,0.0143247060052,-0.15451918306,-0.0720374925076,-0.00156949649903,-0.0355644706994,-0.108083680984,-0.249473910073,-0.102160662046,-0.397103690583,-0.0130457781708,1.0
2013-12-24,-0.24837185933,-0.255236044679,-0.253015077322,-0.251702751604,-0.189814607893,0.00351326778071,0.00619670795423,-0.250685197251,-0.242466977502,-0.235134633851,-0.220966968096,-0.238484350056,-0.238369321033,-0.253735503864,-0.255318916942,-0.238322739729,-0.230346438814,-0.230213173784,0.00628982671078,0.0143278880285,-0.15444306965,-0.0719878323073,-0.00169421141168,-0.0355803623494,-0.252572538654,-0.0854265975821,-0.220568461471,-0.0119208873876,1.0
2013-12-25,-0.248183048508,-0.257450577509,-0.247853425985,-0.248160211327,-0.192264027646,0.0237903593928,0.0437128787175,-0.253934610529,-0.245903084427,-0.236957622914,-0.219499036633,-0.243420378268,-0.241987269141,-0.252619421503,-0.25333960028,-0.254936632781,-0.237942900655,-0.229952979048,0.0436259558249,0.0062930087341,0.0144040014386,-0.154393409449,-0.07211254722,-0.00171010306169,-0.252873149624,-0.0672845865181,-0.081198464068,-0.010597478901,1.0
2013-12-26,-0.245690624429,-0.258712520902,-0.260029315178,-0.253675405252,-0.180749929085,-0.0631083932347,-0.116054262292,-0.25811679216,-0.250521480255,-0.239860605496,-0.218247512228,-0.243143564018,-0.246515704827,-0.247457770166,-0.252223517919,-0.25295731612,-0.254556793707,-0.23754944089,-0.115628499111,0.0436291378483,0.00636912214414,0.0144536616388,-0.154518124362,-0.07212843887,-0.257237372712,-0.0850160401947,-0.362486946252,-0.0124866903285,-1.0
2013-12-27,-0.255218145803,-0.254515547358,-0.248352999878,-0.253530646231,-0.177842922856,0.0564429822505,0.104514948575,-0.256536822238,-0.253814269761,-0.242118591948,-0.222594170115,-0.242756397626,-0.24748869138,-0.259633659359,-0.247061866583,-0.251841233759,-0.252577477046,-0.254163333942,0.104866058533,-0.115625317087,0.0437052512583,0.00641878234439,0.0143289467262,-0.154534016012,-0.256153879362,0.0213381499457,0.177581085595,-0.0046633350286,1.0
2013-12-30,-0.241627100346,-0.254074357722,-0.249583567923,-0.243779691024,-0.185488289365,-0.00824855003845,-0.015148699549,-0.255610288969,-0.255999461401,-0.244107246682,-0.221551556611,-0.246071859813,-0.255726332021,-0.247957344059,-0.259237755775,-0.246679582422,-0.251461394685,-0.25218401728,-0.0153180256054,0.104869240556,-0.115549203677,0.0437549114586,0.00629406743174,0.0143130550762,-0.255852370543,0.00901439208114,0.289199298137,-0.00569469897182,-1.0
2013-12-31,-0.249012846311,-0.249029956691,-0.240226352998,-0.246439014082,-0.172860733247,0.0448192499523,0.0818758800111,-0.253005583227,-0.256840533555,-0.24598656874,-0.217493012261,-0.244401107103,-0.257787416171,-0.249187912104,-0.247561440476,-0.258855471615,-0.246299743348,-0.251067934919,0.0819422445479,-0.0153148435821,0.104945353967,-0.115499543477,0.0436301965459,0.00627817578173,-0.252451457205,0.0403614380966,0.338864871726,-0.00301485680814,1.0
2014-01-02,-0.238580366485,-0.251201566276,-0.24268993798,-0.23909623751,-0.190436822966,-0.0144286442435,-0.0261448185658,-0.251953724798,-0.257965687007,-0.248539220091,-0.217055602443,-0.243339025667,-0.264431099379,-0.239830697179,-0.24879200852,-0.247179156315,-0.258475632541,-0.245906283583,-0.0263696970112,0.0819454265712,-0.0152387301721,0.104995014167,-0.11562425839,0.0436143048959,-0.251026659254,0.0111877322525,0.251648705259,-0.00562456671898,-1.0
2014-01-03,-0.242055031134,-0.254621629091,-0.252240309232,-0.24838265353,-0.168017384662,-0.0499488430866,-0.0908278716059,-0.25036720804,-0.259294485254,-0.251496202349,-0.214007591454,-0.240942364886,-0.266503932092,-0.242294282161,-0.239434793596,-0.24840972436,-0.246799317241,-0.258082172775,-0.090928640387,-0.0263665149879,0.0820215399813,-0.0151890699718,0.104870299254,-0.11564015004,-0.253342755502,0.0216270410748,-0.279943441405,-0.00438963471069,-1.0
2014-01-06,-0.249812640468,-0.263348844513,-0.268201572664,-0.264466191964,-0.158000864756,-0.0820813438154,-0.151629941464,-0.254410035575,-0.260555295505,-0.255056847652,-0.209257652313,-0.240717566558,-0.266482388201,-0.251844653413,-0.241898378577,-0.239052509435,-0.248029885286,-0.246405857475,-0.151238237053,-0.0909254583637,-0.0262904015779,0.0820712001815,-0.0153137848845,0.104854407604,-0.260345128162,-0.0833918446715,-0.498672186892,-0.0138614199677,-1.0
2014-01-07,-0.269228636169,-0.275483858966,-0.268396259549,-0.267800329168,-0.192651646508,-0.00305653445013,-0.00609307212339,-0.258242117319,-0.262042732408,-0.258604826364,-0.210972469914,-0.241092268717,-0.268033204663,-0.267805916845,-0.251448749829,-0.241516094417,-0.238672670361,-0.24763642552,-0.00586873364692,-0.15123505503,-0.0908493449536,-0.0262407413776,0.0819464852688,-0.0153296765345,-0.2650799541,-0.0795986172407,-0.384872938349,-0.0112412061333,-1.0
2014-01-08,-0.263673718738,-0.270641810375,-0.267199363764,-0.26475196624,-0.180978464141,0.00391831864221,0.00684353848463,-0.263736160321,-0.263521870308,-0.262128138557,-0.212915752587,-0.239913172783,-0.269836187648,-0.26800060373,-0.267410013261,-0.251066465669,-0.241136255343,-0.238279210596,0.00726764005715,-0.0058655516236,-0.15115894162,-0.0907996847534,-0.0263654562903,0.0819305936188,-0.267827199628,-0.109173556333,-0.217646918141,-0.0142285964667,1.0
2014-01-09,-0.264785368972,-0.271773144466,-0.273226698292,-0.267128010868,-0.173850484227,-0.0322907735222,-0.0610736672075,-0.269955966934,-0.26616765668,-0.265304119501,-0.208945191711,-0.23745606765,-0.271233946236,-0.266803707945,-0.267604700146,-0.267027729101,-0.250686626595,-0.240742795577,-0.0608317037946,0.00727082208046,-0.00578943821356,-0.151109281419,-0.090924399666,-0.0263813479403,-0.27171987754,-0.122893497518,-0.226457830197,-0.015954457726,-1.0
2014-01-10,-0.270981879517,-0.282319998867,-0.278543854247,-0.273550756503,-0.176644006699,-0.0287312356484,-0.0546053619035,-0.275313773382,-0.26809813273,-0.268723432319,-0.211010296524,-0.236908172943,-0.270768928165,-0.272831042473,-0.266407804361,-0.267222415986,-0.266647890027,-0.250293166829,-0.0545831093429,-0.0608285217713,0.00734693549051,-0.00573977801331,-0.151233996332,-0.090940291316,-0.276133315707,-0.108355436354,-0.474180271985,-0.0144402486155,-1.0
2014-01-13,-0.273868593933,-0.283062570999,-0.281963731411,-0.27873525094,-0.182862714986,-0.0192217461046,-0.0371409375826,-0.278116754749,-0.271602866035,-0.272272744356,-0.216961910764,-0.237578014523,-0.270928316601,-0.278148198428,-0.27243513889,-0.266025520201,-0.266842576912,-0.266254430261,-0.0368012744573,-0.0545799273196,-0.0607524083612,0.00739659569076,-0.00586449292597,-0.151249887982,-0.280245110761,-0.0618810879513,-0.3983088812,-0.010532444136,-1.0
2014-01-14,-0.278157599961,-0.285499384917,-0.276096493173,-0.279886147557,-0.17682741504,0.0273268830131,0.0521216756127,-0.279685189768,-0.274367392006,-0.274857395515,-0.213173788783,-0.236422306559,-0.272146109537,-0.281568075592,-0.277752294845,-0.272052854729,-0.265645681127,-0.266449117146,0.052475952469,-0.036798092434,-0.0545038139095,-0.060702748161,0.0072718807781,-0.00588038457597,-0.280979875051,-0.0382999082375,-0.249682680104,-0.00907787491201,1.0
2014-01-15,-0.272950906663,-0.284953953115,-0.277291858401,-0.27555148841,-0.184645985512,-0.00807210742833,-0.0157955300794,-0.28174089649,-0.278232493608,-0.277314380773,-0.21405174727,-0.237994931837,-0.272090779679,-0.275700837354,-0.281172172008,-0.277370010684,-0.271673015655,-0.265252221361,-0.015444194525,0.0524791344923,-0.0367219790239,-0.0544541537093,-0.0608274630736,0.0072559891281,-0.281878499596,-0.0475434085065,-0.113702397831,-0.00949231763041,-1.0
2014-01-16,-0.27312547333,-0.281471345001,-0.27640321685,-0.273131142529,-0.179518426535,0.00237329509096,0.00425621636303,-0.28238809806,-0.281747760264,-0.279737699566,-0.215408581369,-0.236537979891,-0.270670404608,-0.276896202582,-0.27530493377,-0.280789887848,-0.27699017161,-0.27127955589,0.00446800393252,-0.0154410125017,0.0525552479024,-0.0366723188237,-0.0545788686219,-0.0608433547236,-0.282173691914,-0.0207788844406,0.338325758367,-0.00774840875778,1.0
2014-01-17,-0.274830832072,-0.287998744134,-0.286613870508,-0.281144053537,-0.182631604247,-0.0532582927391,-0.101823990623,-0.284031665824,-0.285331972494,-0.282303017508,-0.216841936912,-0.23848810286,-0.270418621055,-0.276007561031,-0.276500298998,-0.27492264961,-0.280410048774,-0.276596711845,-0.101562450941,0.00447118595583,-0.0153648990916,0.0526049081026,-0.0367970337363,-0.0545947602719,-0.285862246563,-0.0402116043926,-0.455118424156,-0.00902209500855,-1.0
2014-01-20,-0.283974367393,-0.295206476696,-0.290438733125,-0.287202093793,-0.197558588044,-0.0212516032628,-0.041021920765,-0.285758160187,-0.287650586586,-0.284172006294,-0.220359944082,-0.243766689538,-0.273268235926,-0.286218214689,-0.275611657447,-0.276118014838,-0.274542810536,-0.280016589008,-0.0411254492154,-0.101559268918,0.00454729936588,-0.0153152388914,0.05248019319,-0.0368129253863,-0.289629279708,-0.0419822708092,-0.450830543219,-0.00869270229665,-1.0
2014-01-21,-0.285559711551,-0.290466524107,-0.283882744116,-0.283470181261,-0.197948788737,0.0307790210372,0.0598836419775,-0.287344053437,-0.289265700477,-0.285791663243,-0.225416135287,-0.244473540743,-0.273878077561,-0.290043077306,-0.285822311105,-0.275229373287,-0.275738175764,-0.27414935077,0.0599163765279,-0.0411222671921,-0.101483155508,0.00459695956613,-0.015439953804,0.05246430154,-0.289898669104,-0.0389792733477,-0.140926891081,-0.00853367385286,1.0
2014-01-22,-0.278888597879,-0.276298787425,-0.266622343673,-0.277506983122,-0.151329641445,0.0844313830668,0.162729696311,-0.285170815409,-0.2892053731,-0.286532658797,-0.21744062156,-0.240517198783,-0.270982424008,-0.283487088297,-0.289647173723,-0.285440026945,-0.274849534213,-0.275344715998,0.162679806628,0.0599195585512,-0.0410461537821,-0.101433495308,0.00447224465347,-0.015455845454,-0.284175684795,0.0337517901196,0.331982319036,-0.00285818226807,1.0
2014-01-23,-0.263185780658,-0.274829892674,-0.270267212755,-0.264864591254,-0.173298906815,-0.0203494445258,-0.0384345986434,-0.283920993109,-0.288896713983,-0.287752984808,-0.215951746766,-0.240443596237,-0.2695554663,-0.266226687854,-0.283091184713,-0.289264889562,-0.285060187871,-0.274456074447,-0.0383509909925,0.162682988651,0.0599956719612,-0.0409964935818,-0.10155821022,0.00445635300347,-0.281606805848,0.0158409167215,0.323181381873,-0.00502711582423,-1.0
