datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1994-10-21,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-10-24,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-10-25,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-10-26,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-10-27,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-10-28,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-10-31,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-01,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-02,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-03,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-04,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-07,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-08,0.0,99863.5175,7.8,99863.5175,0.0,0.998635175,0.00151616
1994-11-09,133.4749,99726.7384,9.1,99860.2133,-3.30871581806e-05,0.998602133,0.001549202
1994-11-10,132.4729,99726.7384,9.1,99859.2113,-1.00340262342e-05,0.998592113,0.001559222
1994-11-11,131.8716,99726.7384,9.1,99858.61,-6.0214775599e-06,0.9985861,0.001565235
1994-11-14,136.2807,99726.7384,9.1,99863.0191,4.41534285327e-05,0.998630191,0.001521144
1994-11-15,132.6733,99726.7384,9.1,99859.4117,-3.61234822712e-05,0.998594117,0.001557218
1994-11-16,131.2704,99726.7384,9.1,99858.0088,-1.40487509001e-05,0.998580088,0.001571247
1994-11-17,128.2642,99726.7384,9.1,99855.0026,-3.01047460901e-05,0.998550026,0.001601309
1994-11-18,128.6505,99726.7384,9.1,99855.3889,3.86860938306e-06,0.998553889,0.001597446
1994-11-21,122.62,99726.7384,9.1,99849.3584,-6.03923340187e-05,0.998493584,0.001657751
1994-11-22,120.2078,99726.7384,9.1,99846.9462,-2.41583925891e-05,0.998469462,0.001681873
1994-11-23,118.5997,99726.7384,9.1,99845.3381,-1.61056503097e-05,0.998453381,0.001697954
1994-11-25,121.4139,99726.7384,9.1,99848.1523,2.81855923727e-05,0.998481523,0.001669812
1994-11-28,121.615,99726.7384,9.1,99848.3534,2.01405830125e-06,0.998483534,0.001667801
1994-11-29,123.0221,99726.7384,9.1,99849.7605,1.40923706009e-05,0.998497605,0.00165373
1994-11-30,119.8058,99726.7384,9.1,99846.5442,-3.22113942376e-05,0.998465442,0.001685893
1994-12-01,116.3885,99726.7384,9.1,99843.1269,-3.42255210471e-05,0.998431269,0.001720066
1994-12-02,117.5946,99726.7384,9.1,99844.333,1.20799501924e-05,0.99844333,0.001708005
1994-12-05,119.6048,99726.7384,9.1,99846.3432,2.0133340968e-05,0.998463432,0.001687903
1994-12-06,120.8109,99726.7384,9.1,99847.5493,1.2079561067e-05,0.998475493,0.001675842
1994-12-07,117.7956,99726.7384,9.1,99844.534,-3.01990386458e-05,0.99844534,0.001705995
1994-12-08,115.3835,99726.7384,9.1,99842.1219,-2.41585583444e-05,0.998421219,0.001730116
1994-12-09,116.5895,99726.7384,9.1,99843.3279,1.20790702065e-05,0.998433279,0.001718056
1994-12-12,117.3936,99726.7384,9.1,99844.132,8.05361777201e-06,0.99844132,0.001710015
1994-12-13,116.9916,99726.7384,9.1,99843.73,-4.02627567542e-06,0.9984373,0.001714035
1994-12-14,121.816,99726.7384,9.1,99848.5544,4.83195088967e-05,0.998485544,0.001665791
1994-12-15,119.4038,99726.7384,9.1,99846.1422,-2.41585871172e-05,0.998461422,0.001689913
1994-12-16,119.8058,99726.7384,9.1,99846.5442,4.02619461437e-06,0.998465442,0.001685893
1994-12-19,125.8363,99726.7384,9.1,99852.5747,6.03976837488e-05,0.998525747,0.001625588
1994-12-20,123.8261,99726.7384,9.1,99850.5645,-2.01316791884e-05,0.998505645,0.00164569
1994-12-21,123.4241,99726.7384,9.1,99850.1625,-4.02601629756e-06,0.998501625,0.00164971
1994-12-22,124.2282,99726.7384,9.1,99850.9666,8.05306651341e-06,0.998509666,0.001641669
1994-12-23,125.0322,99726.7384,9.1,99851.7706,8.05200016973e-06,0.998517706,0.001633629
1994-12-27,125.8363,99726.7384,9.1,99852.5747,8.05293681982e-06,0.998525747,0.001625588
1994-12-28,125.8363,99726.7384,9.1,99852.5747,0.0,0.998525747,0.001625588
1994-12-29,127.0424,99726.7384,9.1,99853.7808,1.2078807218e-05,0.998537808,0.001613527
1994-12-30,125.4343,99726.7384,9.1,99852.1727,-1.61045479413e-05,0.998521727,0.001629608
1995-01-03,123.4241,99726.7384,9.1,99850.1625,-2.01317602375e-05,0.998501625,0.00164971
1995-01-04,126.6404,99726.7384,9.1,99853.3788,3.22112645534e-05,0.998533788,0.001617547
1995-01-05,125.0322,99726.7384,9.1,99851.7706,-1.61056142449e-05,0.998517706,0.001633629
1995-01-06,135.0831,99726.7384,9.1,99861.8215,0.000100658205053,0.998618215,0.00153312
1995-01-09,132.52,99726.7384,9.1,99859.2584,-2.5666465537e-05,0.998592584,0.001558751
1995-01-10,140.5105,99726.7384,9.1,99867.2489,8.0017618076e-05,0.998672489,0.001478846
1995-01-11,150.3603,99726.7384,9.1,99877.0987,9.86289309908e-05,0.998770987,0.001380348
1995-01-12,145.938,99726.7384,9.1,99872.6764,-4.42774175218e-05,0.998726764,0.001424571
1995-01-13,144.3298,99726.7384,9.1,99871.0682,-1.61025022855e-05,0.998710682,0.001440653
1995-01-16,143.1237,99726.7384,9.1,99869.8621,-1.20765705399e-05,0.998698621,0.001452714
1995-01-17,144.7319,99726.7384,9.1,99871.4703,1.61029560488e-05,0.998714703,0.001436632
1995-01-18,146.742,99726.7384,9.1,99873.4804,2.01268690043e-05,0.998734804,0.001416531
1995-01-19,147.5461,99726.7384,9.1,99874.2845,8.05118632874e-06,0.998742845,0.00140849
1995-01-20,137.0932,99726.7384,9.1,99863.8316,-0.000104660574565,0.998638316,0.001513019
1995-01-23,135.8871,99726.7384,9.1,99862.6255,-1.20774456644e-05,0.998626255,0.00152508
1995-01-24,133.877,99726.7384,9.1,99860.6154,-2.01286516347e-05,0.998606154,0.001545181
1995-01-25,131.8163,99726.7384,9.1,99858.5547,-2.06357630756e-05,0.998585547,0.001565788
1995-01-26,127.0424,99726.7384,9.1,99853.7808,-4.78066202174e-05,0.998537808,0.001613527
1995-01-27,128.2485,99726.7384,9.1,99854.9869,1.2078661322e-05,0.998549869,0.001601466
1995-01-30,129.0526,99726.7384,9.1,99855.791,8.05267743709e-06,0.99855791,0.001593425
1995-01-31,129.8566,99726.7384,9.1,99856.595,8.05161114803e-06,0.99856595,0.001585385
1995-02-01,129.0526,99726.7384,9.1,99855.791,-8.05154632e-06,0.99855791,0.001593425
1995-02-02,133.877,99726.7384,9.1,99860.6154,4.83136726641e-05,0.998606154,0.001545181
1995-02-03,130.2587,99726.7384,9.1,99856.9971,-3.62335039243e-05,0.998569971,0.001581364
1995-02-06,130.2587,99726.7384,9.1,99856.9971,0.0,0.998569971,0.001581364
1995-02-07,131.2638,99726.7384,9.1,99858.0022,1.00653938049e-05,0.998580022,0.001571313
1995-02-08,136.0881,99726.7384,9.1,99862.8265,4.83116014112e-05,0.998628265,0.00152307
1995-02-09,140.3095,99726.7384,9.1,99867.0479,4.22719859627e-05,0.998670479,0.001480856
1995-02-10,140.7115,99726.7384,9.1,99867.4499,4.02535178967e-06,0.998674499,0.001476836
1995-02-13,141.0989,99726.7384,9.1,99867.8373,3.87914180622e-06,0.998678373,0.001472962
1995-02-14,138.4785,99726.7384,9.1,99865.2169,-2.6238677745e-05,0.998652169,0.001499166
1995-02-15,137.2691,99726.7384,9.1,99864.0075,-1.21103226682e-05,0.998640075,0.00151126
1995-02-16,139.2848,99726.7384,9.1,99866.0232,2.0184449337e-05,0.998660232,0.001491103
1995-02-17,137.0675,99726.7384,9.1,99863.8059,-2.22027465292e-05,0.998638059,0.001513276
1995-02-21,132.2299,99726.7384,9.1,99858.9683,-4.8441975112e-05,0.998589683,0.001561652
1995-02-22,131.6251,99726.7384,9.1,99858.3635,-6.05654164365e-06,0.998583635,0.0015677
1995-02-23,129.6094,99726.7384,9.1,99856.3478,-2.01855901635e-05,0.998563478,0.001587857
1995-02-24,125.7796,99726.7384,9.1,99852.518,-3.83530950649e-05,0.99852518,0.001626155
1995-02-27,123.3608,99726.7384,9.1,99850.0992,-2.4223725635e-05,0.998500992,0.001650343
1995-02-28,127.3922,99726.7384,9.1,99854.1306,4.03745217312e-05,0.998541306,0.001610029
1995-03-01,129.0047,99726.7384,9.1,99855.7431,1.61485558015e-05,0.998557431,0.001593904
1995-03-02,129.0047,99726.7384,9.1,99855.7431,0.0,0.998557431,0.001593904
1995-03-03,129.811,99726.7384,9.1,99856.5494,8.07464823716e-06,0.998565494,0.001585841
1995-03-06,128.1984,99726.7384,9.1,99854.9368,-1.61491660757e-05,0.998549368,0.001601967
1995-03-07,123.5623,99726.7384,9.1,99850.3007,-4.64283504508e-05,0.998503007,0.001648328
1995-03-08,127.5937,99726.7384,9.1,99854.3321,4.03744402544e-05,0.998543321,0.001608014
1995-03-09,128.1984,99726.7384,9.1,99854.9368,6.05582138791e-06,0.998549368,0.001601967
1995-03-10,127.3922,99726.7384,9.1,99854.1306,-8.07371198486e-06,0.998541306,0.001610029
1995-03-13,122.9576,99726.7384,9.1,99849.696,-4.44107817409e-05,0.99849696,0.001654375
1995-03-14,112.8791,99726.7384,9.1,99839.6175,-0.000100936711915,0.998396175,0.00175516
1995-03-15,112.8791,99726.7384,9.1,99839.6175,0.0,0.998396175,0.00175516
1995-03-16,113.6854,99726.7384,9.1,99840.4238,8.07595241437e-06,0.998404238,0.001747097
1995-03-17,113.2823,99726.7384,9.1,99840.0207,-4.03744279776e-06,0.998400207,0.001751128
1995-03-20,113.6854,99726.7384,9.1,99840.4238,4.03745909883e-06,0.998404238,0.001747097
1995-03-21,116.9105,99726.7384,9.1,99843.6489,3.23025471773e-05,0.998436489,0.001714846
1995-03-22,122.7561,99726.7384,9.1,99849.4945,5.85475397223e-05,0.998494945,0.00165639
1995-03-23,119.7325,99726.7384,9.1,99846.4709,-3.02815754365e-05,0.998464709,0.001686626
1995-03-24,121.7482,99726.7384,9.1,99848.4866,2.01879944461e-05,0.998484866,0.001666469
1995-03-27,119.9341,99726.7384,9.1,99846.6725,-1.81685277542e-05,0.998466725,0.00168461
1995-03-28,110.8634,99726.7384,9.1,99837.6018,-9.08462923489e-05,0.998376018,0.001775317
1995-03-29,110.8634,99726.7384,9.1,99837.6018,0.0,0.998376018,0.001775317
1995-03-30,114.0886,99726.7384,9.1,99840.827,3.23044618646e-05,0.99840827,0.001743065
1995-03-31,113.6854,99726.7384,9.1,99840.4238,-4.03842808716e-06,0.998404238,0.001747097
1995-04-03,114.4917,99726.7384,9.1,99841.2301,8.07588719387e-06,0.998412301,0.001739034
1995-04-04,109.2509,99726.7384,9.1,99835.9893,-5.24913404487e-05,0.998359893,0.001791442
1995-04-05,112.0729,99726.7384,9.1,99838.8113,2.82663598548e-05,0.998388113,0.001763222
1995-04-06,118.5231,99726.7384,9.1,99845.2615,6.46061377938e-05,0.998452615,0.00169872
1995-04-07,118.5231,99726.7384,9.1,99845.2615,0.0,0.998452615,0.00169872
1995-04-10,118.12,99726.7384,9.1,99844.8584,-4.03724717579e-06,0.998448584,0.001702751
1995-04-11,121.7482,99726.7384,9.1,99848.4866,3.63383759379e-05,0.998484866,0.001666469
1995-04-12,125.7796,99726.7384,9.1,99852.518,4.03751737985e-05,0.99852518,0.001626155
1995-04-13,123.3608,99726.7384,9.1,99850.0992,-2.4223725635e-05,0.998500992,0.001650343
1995-04-17,123.7639,99726.7384,9.1,99850.5023,4.03705157281e-06,0.998505023,0.001646312
1995-04-18,120.9419,99726.7384,9.1,99847.6803,-2.82622514158e-05,0.998476803,0.001674532
1995-04-19,117.3137,99726.7384,9.1,99844.0521,-3.63373489409e-05,0.998440521,0.001710814
1995-04-20,121.3451,99726.7384,9.1,99848.0835,4.03769670323e-05,0.998480835,0.0016705
1995-04-21,126.1828,99726.7384,9.1,99852.9212,4.84506044625e-05,0.998529212,0.001622123
1995-04-24,125.7796,99726.7384,9.1,99852.518,-4.03793895221e-06,0.99852518,0.001626155
1995-04-25,121.7482,99726.7384,9.1,99848.4866,-4.03735437097e-05,0.998484866,0.001666469
1995-04-26,123.3608,99726.7384,9.1,99850.0992,1.61504701264e-05,0.998500992,0.001650343
1995-04-27,122.1514,99726.7384,9.1,99848.8898,-1.2112156219e-05,0.998488898,0.001662437
1995-04-28,123.3608,99726.7384,9.1,99850.0992,1.21123029251e-05,0.998500992,0.001650343
1995-05-01,123.3608,99726.7384,9.1,99850.0992,0.0,0.998500992,0.001650343
1995-05-02,122.9576,99726.7384,9.1,99849.696,-4.03805307392e-06,0.99849696,0.001654375
1995-05-03,122.9576,99726.7384,9.1,99849.696,0.0,0.99849696,0.001654375
1995-05-04,124.1671,99726.7384,9.1,99850.9055,1.21132066342e-05,0.998509055,0.00164228
1995-05-05,125.3765,99726.7384,9.1,99852.1149,1.21120584129e-05,0.998521149,0.001630186
1995-05-08,130.6173,99726.7384,9.1,99857.3557,5.24856184092e-05,0.998573557,0.001577778
1995-05-09,133.0361,99726.7384,9.1,99859.7745,2.42225520899e-05,0.998597745,0.00155359
1995-05-10,133.6408,99726.7384,9.1,99860.3792,6.05549134303e-06,0.998603792,0.001547543
1995-05-11,132.2299,99726.7384,9.1,99858.9683,-1.41287266411e-05,0.998589683,0.001561652
1995-05-12,140.6958,99726.7384,9.1,99867.4342,8.47785646509e-05,0.998674342,0.001476993
1995-05-15,140.6958,99726.7384,9.1,99867.4342,0.0,0.998674342,0.001476993
1995-05-16,141.0989,99726.7384,9.1,99867.8373,4.03635082069e-06,0.998678373,0.001472962
1995-05-17,141.9052,99726.7384,9.1,99868.6436,8.07367038069e-06,0.998686436,0.001464899
1995-05-18,139.8895,99726.7384,9.1,99866.6279,-2.01835123351e-05,0.998666279,0.001485056
1995-05-19,137.8738,99726.7384,9.1,99864.6122,-2.01839197176e-05,0.998646122,0.001505213
1995-05-22,142.3083,99726.7384,9.1,99869.0467,4.4405119114e-05,0.998690467,0.001460868
1995-05-23,141.5021,99726.7384,9.1,99868.2405,-8.07257129853e-06,0.998682405,0.00146893
1995-05-24,140.2927,99726.7384,9.1,99867.0311,-1.21099560174e-05,0.998670311,0.001481024
1995-05-25,139.8895,99726.7384,9.1,99866.6279,-4.03736844445e-06,0.998666279,0.001485056
1995-05-26,138.0546,99726.7384,9.1,99864.793,-1.83735051297e-05,0.99864793,0.001503405
1995-05-30,135.8311,99726.7384,9.1,99862.5695,-2.22651039792e-05,0.998625695,0.00152564
1995-05-31,134.4162,99726.7384,9.1,99861.1546,-1.41684718016e-05,0.998611546,0.001539789
1995-06-01,136.4375,99726.7384,9.1,99863.1759,2.02411038415e-05,0.998631759,0.001519576
1995-06-02,136.2354,99726.7384,9.1,99862.9738,-2.02376900371e-06,0.998629738,0.001521597
1995-06-05,140.6822,99726.7384,9.1,99867.4206,4.4529016419e-05,0.998674206,0.001477129
1995-06-06,142.2993,99726.7384,9.1,99869.0377,1.61924678768e-05,0.998690377,0.001460958
1995-06-07,139.4695,99726.7384,9.1,99866.2079,-2.83351083095e-05,0.998662079,0.001489256
1995-06-08,138.8631,99726.7384,9.1,99865.6015,-6.07212402226e-06,0.998656015,0.00149532
1995-06-09,140.6822,99726.7384,9.1,99867.4206,1.82154813335e-05,0.998674206,0.001477129
1995-06-12,142.8549,99726.7384,9.1,99869.5933,2.17558437672e-05,0.998695933,0.001455402
1995-06-13,142.2993,99726.7384,9.1,99869.0377,-5.56325485712e-06,0.998690377,0.001460958
1995-06-14,141.0865,99726.7384,9.1,99867.8249,-1.21439039359e-05,0.998678249,0.001473086
1995-06-15,141.0865,99726.7384,9.1,99867.8249,0.0,0.998678249,0.001473086
1995-06-16,141.895,99726.7384,9.1,99868.6334,8.0957005002e-06,0.998686334,0.001465001
1995-06-19,143.5121,99726.7384,9.1,99870.2505,1.61922712363e-05,0.998702505,0.00144883
1995-06-20,153.2143,99726.7384,9.1,99879.9527,9.71480491079e-05,0.998799527,0.001351808
1995-06-21,159.6824,99726.7384,9.1,99886.4208,6.47587411202e-05,0.998864208,0.001287127
1995-06-22,158.8739,99726.7384,9.1,99885.6123,-8.09419332004e-06,0.998856123,0.001295212
1995-06-23,157.6611,99726.7384,9.1,99884.3995,-1.21418888275e-05,0.998843995,0.00130734
1995-06-26,155.6398,99726.7384,9.1,99882.3782,-2.02363933719e-05,0.998823782,0.001327553
1995-06-27,149.9802,99726.7384,9.1,99876.7186,-5.6662647626e-05,0.998767186,0.001384149
1995-06-28,150.7887,99726.7384,9.1,99877.5271,8.09497960419e-06,0.998775271,0.001376064
1995-06-29,152.81,99726.7384,9.1,99879.5484,2.02377858032e-05,0.998795484,0.001355851
1995-06-30,150.1823,99726.7384,9.1,99876.9207,-2.63086892371e-05,0.998769207,0.001382128
1995-07-03,151.7994,99726.7384,9.1,99878.5378,1.61909276806e-05,0.998785378,0.001365957
1995-07-05,150.3845,99726.7384,9.1,99877.1229,-1.41662065862e-05,0.998771229,0.001380106
1995-07-06,152.0015,99726.7384,9.1,99878.7399,1.61898936719e-05,0.998787399,0.001363936
1995-07-07,157.2569,99726.7384,9.1,99883.9953,5.26178044022e-05,0.998839953,0.001311382
1995-07-10,157.2569,99726.7384,9.1,99883.9953,0.0,0.998839953,0.001311382
1995-07-11,152.4058,99726.7384,9.1,99879.1442,-4.85673403975e-05,0.998791442,0.001359893
1995-07-12,152.0015,99726.7384,9.1,99878.7399,-4.04789211239e-06,0.998787399,0.001363936
1995-07-13,154.0228,99726.7384,9.1,99880.7612,2.02375400613e-05,0.998807612,0.001343723
1995-07-14,157.6611,99726.7384,9.1,99884.3995,3.64264344432e-05,0.998843995,0.00130734
1995-07-17,158.4697,99726.7384,9.1,99885.2081,8.09535827462e-06,0.998852081,0.001299254
1995-07-18,155.6398,99726.7384,9.1,99882.3782,-2.83315222928e-05,0.998823782,0.001327553
1995-07-19,147.1504,99726.7384,9.1,99873.8888,-8.49939714391e-05,0.998738888,0.001412447
1995-07-20,152.2036,99726.7384,9.1,99878.942,5.05958069792e-05,0.99878942,0.001361915
1995-07-21,141.4908,99726.7384,9.1,99868.2292,-0.000107257844201,0.998682292,0.001469043
1995-07-24,146.7461,99726.7384,9.1,99873.4845,5.26223408797e-05,0.998734845,0.00141649
1995-07-25,147.9589,99726.7384,9.1,99874.6973,1.21433632367e-05,0.998746973,0.001404362
1995-07-26,146.7461,99726.7384,9.1,99873.4845,-1.21432157771e-05,0.998734845,0.00141649
1995-07-27,151.3951,99726.7384,9.1,99878.1335,4.65488915629e-05,0.998781335,0.00137
1995-07-28,147.1504,99726.7384,9.1,99873.8888,-4.24987917901e-05,0.998738888,0.001412447
1995-07-31,145.5334,99726.7384,9.1,99872.2718,-1.61904179303e-05,0.998722718,0.001428617
1995-08-01,140.6822,99726.7384,9.1,99867.4206,-4.85740427505e-05,0.998674206,0.001477129
1995-08-02,143.5121,99726.7384,9.1,99870.2505,2.83365684526e-05,0.998702505,0.00144883
1995-08-03,145.5334,99726.7384,9.1,99872.2718,2.0239260339e-05,0.998722718,0.001428617
1995-08-04,143.1078,99726.7384,9.1,99869.8462,-2.42870213752e-05,0.998698462,0.001452873
1995-08-07,140.278,99726.7384,9.1,99867.0164,-2.83348789215e-05,0.998670164,0.001481171
1995-08-08,137.4482,99726.7384,9.1,99864.1866,-2.83356818098e-05,0.998641866,0.001509469
1995-08-09,139.4695,99726.7384,9.1,99866.2079,2.02404892968e-05,0.998662079,0.001489256
1995-08-10,138.2567,99726.7384,9.1,99864.9951,-1.21442480445e-05,0.998649951,0.001501384
1995-08-11,139.2673,99726.7384,9.1,99866.0057,1.01196620397e-05,0.998660057,0.001491278
1995-08-14,140.278,99726.7384,9.1,99867.0164,1.01205609748e-05,0.998670164,0.001481171
1995-08-15,142.5014,99726.7384,9.1,99869.2398,2.22636069458e-05,0.998692398,0.001458937
1995-08-16,144.3097,99726.7384,9.1,99871.0481,1.81066763263e-05,0.998710481,0.001440854
1995-08-17,144.7151,99726.7384,9.1,99871.4535,4.0592344599e-06,0.998714535,0.0014368
1995-08-18,145.5258,99726.7384,9.1,99872.2642,8.11743467821e-06,0.998722642,0.001428693
1995-08-21,143.0936,99726.7384,9.1,99869.832,-2.43531076369e-05,0.99869832,0.001453015
1995-08-22,145.1204,99726.7384,9.1,99871.8588,2.02944168366e-05,0.998718588,0.001432747
1995-08-23,147.5526,99726.7384,9.1,99874.291,2.4353206491e-05,0.99874291,0.001408425
1995-08-24,148.3634,99726.7384,9.1,99875.1018,8.11820531488e-06,0.998751018,0.001400317
1995-08-25,145.1204,99726.7384,9.1,99871.8588,-3.24705551389e-05,0.998718588,0.001432747
1995-08-28,139.4453,99726.7384,9.1,99866.1837,-5.68238147179e-05,0.998661837,0.001489498
1995-08-29,139.8507,99726.7384,9.1,99866.5891,4.05943218174e-06,0.998665891,0.001485444
1995-08-30,140.6614,99726.7384,9.1,99867.3998,8.11783007015e-06,0.998673998,0.001477337
1995-08-31,139.4453,99726.7384,9.1,99866.1837,-1.2177146921e-05,0.998661837,0.001489498
1995-09-01,139.2427,99726.7384,9.1,99865.9811,-2.02871475108e-06,0.998659811,0.001491524
1995-09-05,141.0668,99726.7384,9.1,99867.8052,1.82654791943e-05,0.998678052,0.001473283
1995-09-06,141.8775,99726.7384,9.1,99868.6159,8.11773121856e-06,0.998686159,0.001465176
1995-09-07,145.1204,99726.7384,9.1,99871.8588,3.24716626017e-05,0.998718588,0.001432747
1995-09-08,145.1204,99726.7384,9.1,99871.8588,0.0,0.998718588,0.001432747
1995-09-11,143.499,99726.7384,9.1,99870.2374,-1.6234803472e-05,0.998702374,0.001448961
1995-09-12,139.2427,99726.7384,9.1,99865.9811,-4.26183026175e-05,0.998659811,0.001491524
1995-09-13,137.4185,99726.7384,9.1,99864.1569,-1.82664805363e-05,0.998641569,0.001509766
1995-09-14,129.7166,99726.7384,9.1,99856.455,-7.71237673164e-05,0.99856455,0.001586785
1995-09-15,116.3396,99726.7384,9.1,99843.078,-0.000133962296178,0.99843078,0.001720555
1995-09-18,118.9744,99726.7384,9.1,99845.7128,2.63894107912e-05,0.998457128,0.001694207
1995-09-19,119.1771,99726.7384,9.1,99845.9155,2.0301322341e-06,0.998459155,0.00169218
1995-09-20,118.7718,99726.7384,9.1,99845.5102,-4.05925468228e-06,0.998455102,0.001696233
1995-09-21,119.9879,99726.7384,9.1,99846.7263,1.21798165742e-05,0.998467263,0.001684072
1995-09-22,120.1905,99726.7384,9.1,99846.9289,2.02911009217e-06,0.998469289,0.001682046
1995-09-25,121.6599,99726.7384,9.1,99848.3983,1.47165267494e-05,0.998483983,0.001667352
1995-09-26,121.204,99726.7384,9.1,99847.9424,-4.56592201536e-06,0.998479424,0.001671911
1995-09-27,117.5557,99726.7384,9.1,99844.2941,-3.65385596569e-05,0.998442941,0.001708394
1995-09-28,122.42,99726.7384,9.1,99849.1584,4.87188581366e-05,0.998491584,0.001659751
1995-09-29,120.7986,99726.7384,9.1,99847.537,-1.62384944048e-05,0.99847537,0.001675965
1995-10-02,122.0147,99726.7384,9.1,99848.7531,1.21795693369e-05,0.998487531,0.001663804
1995-10-03,122.0147,99726.7384,9.1,99848.7531,0.0,0.998487531,0.001663804
1995-10-04,117.961,99726.7384,9.1,99844.6994,-4.05984038273e-05,0.998446994,0.001704341
1995-10-05,118.3664,99726.7384,9.1,99845.1048,4.06030567901e-06,0.998451048,0.001700287
1995-10-06,115.7315,99726.7384,9.1,99842.4699,-2.63898766523e-05,0.998424699,0.001726636
1995-10-09,112.894,99726.7384,9.1,99839.6324,-2.84197696916e-05,0.998396324,0.001755011
1995-10-10,112.4886,99726.7384,9.1,99839.227,-4.06051174529e-06,0.99839227,0.001759065
1995-10-11,113.0967,99726.7384,9.1,99839.8351,6.09079234959e-06,0.998398351,0.001752984
1995-10-12,114.5154,99726.7384,9.1,99841.2538,1.42097590465e-05,0.998412538,0.001738797
1995-10-13,116.7449,99726.7384,9.1,99843.4833,2.23304487388e-05,0.998434833,0.001716502
1995-10-16,117.1503,99726.7384,9.1,99843.8887,4.06035513367e-06,0.998438887,0.001712448
1995-10-17,118.7718,99726.7384,9.1,99845.5102,1.62403530264e-05,0.998455102,0.001696233
1995-10-18,121.204,99726.7384,9.1,99847.9424,2.43596331484e-05,0.998479424,0.001671911
1995-10-19,112.6913,99726.7384,9.1,99839.4297,-8.52566391993e-05,0.998394297,0.001757038
1995-10-20,113.9074,99726.7384,9.1,99840.6458,1.21805583591e-05,0.998406458,0.001744877
1995-10-23,113.9074,99726.7384,9.1,99840.6458,0.0,0.998406458,0.001744877
1995-10-24,113.9074,99726.7384,9.1,99840.6458,0.0,0.998406458,0.001744877
1995-10-25,112.6913,99726.7384,9.1,99839.4297,-1.21804099948e-05,0.998394297,0.001757038
1995-10-26,113.0967,99726.7384,9.1,99839.8351,4.06051998891e-06,0.998398351,0.001752984
1995-10-27,112.6913,99726.7384,9.1,99839.4297,-4.06050350121e-06,0.998394297,0.001757038
1995-10-30,114.3128,99726.7384,9.1,99841.0512,1.62410783482e-05,0.998410512,0.001740823
1995-10-31,117.7584,99726.7384,9.1,99844.4968,3.45108545894e-05,0.998444968,0.001706367
1995-11-01,118.7718,99726.7384,9.1,99845.5102,1.01497832377e-05,0.998455102,0.001696233
1995-11-02,118.7718,99726.7384,9.1,99845.5102,0.0,0.998455102,0.001696233
1995-11-03,118.3664,99726.7384,9.1,99845.1048,-4.06027270716e-06,0.998451048,0.001700287
1995-11-06,123.6361,99726.7384,9.1,99850.3745,5.2778751753e-05,0.998503745,0.00164759
1995-11-07,128.5005,99726.7384,9.1,99855.2389,4.87168928944e-05,0.998552389,0.001598946
1995-11-08,126.0683,99726.7384,9.1,99852.8067,-2.43572598372e-05,0.998528067,0.001623268
1995-11-09,127.6898,99726.7384,9.1,99854.4282,1.62389025766e-05,0.998544282,0.001607053
1995-11-10,128.9059,99726.7384,9.1,99855.6443,1.21787287948e-05,0.998556443,0.001594892
1995-11-13,132.5542,99726.7384,9.1,99859.2926,3.65357414254e-05,0.998592926,0.001558409
1995-11-14,134.581,99726.7384,9.1,99861.3194,2.02965587601e-05,0.998613194,0.001538141
1995-11-15,132.9595,99726.7384,9.1,99859.6979,-1.62375182878e-05,0.998596979,0.001554356
1995-11-16,129.5139,99726.7384,9.1,99856.2523,-3.45044104123e-05,0.998562523,0.001588812
1995-11-17,130.122,99726.7384,9.1,99856.8604,6.08975388117e-06,0.998568604,0.001582731
1995-11-20,125.2576,99726.7384,9.1,99851.996,-4.87137286364e-05,0.99851996,0.001631375
1995-11-21,125.6483,99726.7384,9.1,99852.3867,3.91279108736e-06,0.998523867,0.001627468
1995-11-22,125.6483,99726.7384,9.1,99852.3867,0.0,0.998523867,0.001627468
1995-11-24,130.7312,99726.7384,9.1,99857.4696,5.09041412826e-05,0.998574696,0.001576639
1995-11-27,128.0881,99726.7384,9.1,99854.8265,-2.6468725981e-05,0.998548265,0.00160307
1995-11-28,130.1213,99726.7384,9.1,99856.8597,2.03615595888e-05,0.998568597,0.001582738
1995-11-29,127.6815,99726.7384,9.1,99854.4199,-2.44329734314e-05,0.998544199,0.001607136
1995-11-30,124.0218,99726.7384,9.1,99850.7602,-3.66503556244e-05,0.998507602,0.001643733
